timestamp,machine_id,operator_id,engine_hours,fuel_used_l,load_cycles,idling_time_min,seatbelt_status,safety_alert_triggered,provenance,machine_model,air_temperature_c,soil_type,soil_moisture_percent_vwc,interval_minutes,timezone,generator_version,generation_seed
2025-05-30 06:00:00,EXC002,OP1001,6364.7,0.6,0,50.7,Unfastened,Yes,synthetic,CAT 325,29.1,Loam,11.7,60.0,America/Chicago,data-001-v1,42
2025-05-30 07:00:00,EXC002,OP2001,6365.4,0.5,0,53.7,Unfastened,Yes,synthetic,CAT 325,22.5,Loam,39.9,60.0,America/Chicago,data-001-v1,42
2025-05-30 08:00:00,EXC002,OP1001,6366.2,6.3,17,7.7,Fastened,No,synthetic,CAT 325,17.6,Gravel,17.3,60.0,America/Chicago,data-001-v1,42
2025-05-30 09:00:00,EXC002,OP2001,6367.0,7.0,10,31.3,Fastened,No,synthetic,CAT 325,21.8,Sand,44.3,60.0,America/Chicago,data-001-v1,42
2025-05-30 10:00:00,EXC002,OP1001,6367.9,6.8,16,8.7,Fastened,Yes,synthetic,CAT 325,25.0,Gravel,21.5,60.0,America/Chicago,data-001-v1,42
2025-05-30 11:00:00,EXC002,OP2001,6368.6,8.6,15,14.1,Fastened,No,synthetic,CAT 325,10.6,Loam,13.6,60.0,America/Chicago,data-001-v1,42
2025-05-30 12:00:00,EXC002,OP1001,6369.2,0.6,0,50.1,Fastened,No,synthetic,CAT 325,25.6,Gravel,51.6,60.0,America/Chicago,data-001-v1,42
2025-05-30 13:00:00,EXC002,OP2001,6369.8,3.2,4,43.9,Fastened,No,synthetic,CAT 325,24.7,Gravel,48.4,60.0,America/Chicago,data-001-v1,42
2025-05-30 14:00:00,EXC002,OP1001,6370.5,1.0,0,48.6,Fastened,No,synthetic,CAT 325,26.1,Gravel,53.3,60.0,America/Chicago,data-001-v1,42
2025-05-30 15:00:00,EXC002,OP2001,6371.2,5.7,11,19.3,Fastened,No,synthetic,CAT 325,24.1,Clay,21.0,60.0,America/Chicago,data-001-v1,42
2025-05-30 16:00:00,EXC002,OP1001,6372.0,7.7,17,6.6,Fastened,No,synthetic,CAT 325,19.7,Loam,31.9,60.0,America/Chicago,data-001-v1,42
2025-05-30 17:00:00,EXC002,OP2001,6372.8,6.7,10,26.5,Fastened,No,synthetic,CAT 325,9.8,Gravel,43.5,60.0,America/Chicago,data-001-v1,42
2025-06-02 06:00:00,EXC001,OP1001,1704.3,4.8,4,45.1,Fastened,No,synthetic,CAT 325,25.8,Loam,49.9,60.0,America/Chicago,data-001-v1,42
2025-06-02 07:00:00,EXC001,OP2001,1704.9,0.9,0,53.3,Fastened,No,synthetic,CAT 325,31.7,Sand,5.7,60.0,America/Chicago,data-001-v1,42
2025-06-02 08:00:00,EXC001,OP1001,1705.9,7.6,17,4.0,Fastened,No,synthetic,CAT 325,29.6,Gravel,42.9,60.0,America/Chicago,data-001-v1,42
2025-06-02 09:00:00,EXC001,OP2001,1706.8,7.1,18,9.1,Fastened,No,synthetic,CAT 325,28.9,Sand,5.5,60.0,America/Chicago,data-001-v1,42
2025-06-02 10:00:00,EXC001,OP1001,1707.6,7.4,12,20.2,Fastened,No,synthetic,CAT 325,29.9,Sand,26.4,60.0,America/Chicago,data-001-v1,42
2025-06-02 11:00:00,EXC001,OP2001,1708.3,7.4,13,21.2,Fastened,No,synthetic,CAT 325,33.1,Clay,50.9,60.0,America/Chicago,data-001-v1,42
2025-06-02 12:00:00,EXC001,OP1001,1709.0,0.6,0,45.4,Fastened,No,synthetic,CAT 325,22.4,Sand,14.6,60.0,America/Chicago,data-001-v1,42
2025-06-02 13:00:00,EXC001,OP2001,1709.9,6.9,14,13.7,Fastened,No,synthetic,CAT 325,30.2,Clay,33.2,60.0,America/Chicago,data-001-v1,42
2025-06-02 14:00:00,EXC001,OP1001,1710.5,5.2,10,30.2,Unfastened,Yes,synthetic,CAT 325,30.6,Clay,46.2,60.0,America/Chicago,data-001-v1,42
2025-06-02 15:00:00,EXC001,OP2001,1711.2,0.5,0,53.3,Fastened,No,synthetic,CAT 325,27.9,Gravel,28.0,60.0,America/Chicago,data-001-v1,42
2025-06-02 16:00:00,EXC001,OP1001,1711.9,5.1,7,36.5,Unfastened,Yes,synthetic,CAT 325,21.1,Sand,48.8,60.0,America/Chicago,data-001-v1,42
2025-06-02 17:00:00,EXC001,OP2001,1712.6,6.1,15,16.3,Fastened,No,synthetic,CAT 325,42.2,Gravel,16.3,60.0,America/Chicago,data-001-v1,42
2025-06-02 06:00:00,EXC002,OP1001,6373.6,8.2,16,8.5,Fastened,No,synthetic,CAT 325,31.3,Loam,24.4,60.0,America/Chicago,data-001-v1,42
2025-06-02 07:00:00,EXC002,OP2001,6374.3,6.6,13,17.5,Fastened,No,synthetic,CAT 325,34.3,Gravel,37.8,60.0,America/Chicago,data-001-v1,42
2025-06-02 08:00:00,EXC002,OP1001,6374.9,0.6,0,51.8,Unfastened,Yes,synthetic,CAT 325,33.3,Loam,19.3,60.0,America/Chicago,data-001-v1,42
2025-06-02 09:00:00,EXC002,OP2001,6375.6,0.6,0,53.0,Fastened,No,synthetic,CAT 325,27.9,Loam,10.3,60.0,America/Chicago,data-001-v1,42
2025-06-02 10:00:00,EXC002,OP1001,6376.3,7.7,13,18.3,Unfastened,Yes,synthetic,CAT 325,34.1,Clay,5.5,60.0,America/Chicago,data-001-v1,42
2025-06-02 11:00:00,EXC002,OP2001,6377.0,8.2,18,3.0,Fastened,No,synthetic,CAT 325,27.0,Gravel,27.7,60.0,America/Chicago,data-001-v1,42
2025-06-02 12:00:00,EXC002,OP1001,6377.7,0.6,0,51.0,Fastened,No,synthetic,CAT 325,36.0,Gravel,10.3,60.0,America/Chicago,data-001-v1,42
2025-06-02 13:00:00,EXC002,OP2001,6378.5,7.8,15,16.0,Fastened,No,synthetic,CAT 325,30.0,Sand,49.7,60.0,America/Chicago,data-001-v1,42
2025-06-02 14:00:00,EXC002,OP1001,6379.1,5.7,10,32.7,Fastened,No,synthetic,CAT 325,40.5,Loam,25.9,60.0,America/Chicago,data-001-v1,42
2025-06-02 15:00:00,EXC002,OP2001,6379.9,3.7,6,34.1,Fastened,No,synthetic,CAT 325,27.6,Loam,10.6,60.0,America/Chicago,data-001-v1,42
2025-06-02 16:00:00,EXC002,OP1001,6380.6,0.6,0,45.6,Fastened,No,synthetic,CAT 325,32.4,Gravel,51.6,60.0,America/Chicago,data-001-v1,42
2025-06-02 17:00:00,EXC002,OP2001,6381.5,8.1,14,18.6,Fastened,No,synthetic,CAT 325,24.9,Loam,12.2,60.0,America/Chicago,data-001-v1,42
2025-06-03 06:00:00,EXC001,OP1001,1713.3,5.2,11,22.4,Fastened,No,synthetic,CAT 325,21.4,Clay,47.4,60.0,America/Chicago,data-001-v1,42
2025-06-03 07:00:00,EXC001,OP2001,1713.9,3.7,3,42.8,Fastened,No,synthetic,CAT 325,28.1,Clay,24.7,60.0,America/Chicago,data-001-v1,42
2025-06-03 08:00:00,EXC001,OP1001,1714.7,5.6,11,19.9,Fastened,No,synthetic,CAT 325,33.3,Gravel,7.1,60.0,America/Chicago,data-001-v1,42
2025-06-03 09:00:00,EXC001,OP2001,1715.6,5.8,13,18.1,Fastened,No,synthetic,CAT 325,31.6,Clay,39.9,60.0,America/Chicago,data-001-v1,42
2025-06-03 10:00:00,EXC001,OP1001,1716.4,7.1,17,10.1,Fastened,No,synthetic,CAT 325,32.2,Sand,22.3,60.0,America/Chicago,data-001-v1,42
2025-06-03 11:00:00,EXC001,OP2001,1717.0,7.0,10,28.7,Fastened,No,synthetic,CAT 325,32.5,Loam,6.3,60.0,America/Chicago,data-001-v1,42
2025-06-03 12:00:00,EXC001,OP1001,1717.8,4.3,8,30.8,Fastened,No,synthetic,CAT 325,30.0,Loam,68.4,60.0,America/Chicago,data-001-v1,42
2025-06-03 13:00:00,EXC001,OP2001,1718.4,5.1,10,27.3,Fastened,Yes,synthetic,CAT 325,31.1,Clay,59.8,60.0,America/Chicago,data-001-v1,42
2025-06-03 14:00:00,EXC001,OP1001,1719.1,7.6,16,13.9,Fastened,No,synthetic,CAT 325,22.4,Loam,22.6,60.0,America/Chicago,data-001-v1,42
2025-06-03 15:00:00,EXC001,OP2001,1720.0,6.5,15,15.4,Fastened,No,synthetic,CAT 325,23.6,Sand,23.7,60.0,America/Chicago,data-001-v1,42
2025-06-03 16:00:00,EXC001,OP1001,1720.7,0.6,0,50.2,Fastened,No,synthetic,CAT 325,31.7,Loam,18.8,60.0,America/Chicago,data-001-v1,42
2025-06-03 17:00:00,EXC001,OP2001,1721.4,2.7,3,42.2,Fastened,No,synthetic,CAT 325,29.8,Sand,34.1,60.0,America/Chicago,data-001-v1,42
2025-06-03 06:00:00,EXC002,OP1001,6382.4,5.6,14,15.7,Fastened,No,synthetic,CAT 325,29.6,Loam,35.8,60.0,America/Chicago,data-001-v1,42
2025-06-03 07:00:00,EXC002,OP2001,6383.1,6.1,8,33.9,Fastened,No,synthetic,CAT 325,29.2,Clay,21.1,60.0,America/Chicago,data-001-v1,42
2025-06-03 08:00:00,EXC002,OP1001,6383.8,2.6,3,46.1,Fastened,No,synthetic,CAT 325,34.7,Loam,38.2,60.0,America/Chicago,data-001-v1,42
2025-06-03 09:00:00,EXC002,OP2001,6384.5,6.6,11,21.1,Fastened,No,synthetic,CAT 325,28.7,Loam,48.3,60.0,America/Chicago,data-001-v1,42
2025-06-03 10:00:00,EXC002,OP1001,6385.2,0.8,0,45.9,Fastened,No,synthetic,CAT 325,29.8,Loam,24.3,60.0,America/Chicago,data-001-v1,42
2025-06-03 11:00:00,EXC002,OP2001,6385.8,3.5,6,39.0,Fastened,No,synthetic,CAT 325,31.1,Clay,21.5,60.0,America/Chicago,data-001-v1,42
2025-06-03 12:00:00,EXC002,OP1001,6386.5,8.3,16,15.2,Fastened,No,synthetic,CAT 325,27.3,Sand,39.3,60.0,America/Chicago,data-001-v1,42
2025-06-03 13:00:00,EXC002,OP2001,6387.4,7.1,17,9.0,Fastened,No,synthetic,CAT 325,30.3,Loam,31.9,60.0,America/Chicago,data-001-v1,42
2025-06-03 14:00:00,EXC002,OP1001,6388.1,4.9,7,34.0,Fastened,No,synthetic,CAT 325,35.5,Loam,43.6,60.0,America/Chicago,data-001-v1,42
2025-06-03 15:00:00,EXC002,OP2001,6388.8,6.6,12,20.2,Fastened,No,synthetic,CAT 325,42.8,Loam,53.2,60.0,America/Chicago,data-001-v1,42
2025-06-03 16:00:00,EXC002,OP1001,6389.4,7.0,10,26.0,Fastened,No,synthetic,CAT 325,25.4,Clay,29.6,60.0,America/Chicago,data-001-v1,42
2025-06-03 17:00:00,EXC002,OP2001,6390.1,3.8,3,48.7,Fastened,No,synthetic,CAT 325,27.7,Sand,6.8,60.0,America/Chicago,data-001-v1,42
2025-06-04 06:00:00,EXC001,OP1001,1722.1,4.1,6,39.4,Fastened,No,synthetic,CAT 325,24.1,Clay,27.2,60.0,America/Chicago,data-001-v1,42
2025-06-04 07:00:00,EXC001,OP2001,1722.8,6.0,11,26.9,Fastened,No,synthetic,CAT 325,25.9,Clay,38.7,60.0,America/Chicago,data-001-v1,42
2025-06-04 08:00:00,EXC001,OP1001,1723.5,4.6,7,37.1,Fastened,Yes,synthetic,CAT 325,23.5,Sand,27.5,60.0,America/Chicago,data-001-v1,42
2025-06-04 09:00:00,EXC001,OP2001,1724.3,5.5,12,25.0,Fastened,No,synthetic,CAT 325,33.6,Gravel,32.1,60.0,America/Chicago,data-001-v1,42
2025-06-04 10:00:00,EXC001,OP1001,1725.1,7.2,13,19.8,Fastened,No,synthetic,CAT 325,31.8,Clay,36.4,60.0,America/Chicago,data-001-v1,42
2025-06-04 11:00:00,EXC001,OP2001,1725.9,7.1,17,5.4,Unfastened,Yes,synthetic,CAT 325,29.6,Sand,37.7,60.0,America/Chicago,data-001-v1,42
2025-06-04 12:00:00,EXC001,OP1001,1726.6,4.3,4,47.7,Fastened,No,synthetic,CAT 325,21.4,Sand,34.9,60.0,America/Chicago,data-001-v1,42
2025-06-04 13:00:00,EXC001,OP2001,1727.3,7.4,15,16.6,Fastened,No,synthetic,CAT 325,31.0,Loam,58.5,60.0,America/Chicago,data-001-v1,42
2025-06-04 14:00:00,EXC001,OP1001,1727.9,5.8,10,29.9,Fastened,No,synthetic,CAT 325,31.7,Clay,25.6,60.0,America/Chicago,data-001-v1,42
2025-06-04 15:00:00,EXC001,OP2001,1728.5,6.3,9,30.0,Fastened,No,synthetic,CAT 325,30.9,Loam,15.1,60.0,America/Chicago,data-001-v1,42
2025-06-04 16:00:00,EXC001,OP1001,1729.3,7.4,14,13.1,Fastened,No,synthetic,CAT 325,30.2,Loam,66.2,60.0,America/Chicago,data-001-v1,42
2025-06-04 17:00:00,EXC001,OP2001,1730.1,6.5,11,20.4,Fastened,No,synthetic,CAT 325,30.8,Gravel,27.2,60.0,America/Chicago,data-001-v1,42
2025-06-04 06:00:00,EXC002,OP1001,6390.9,7.3,18,6.3,Fastened,No,synthetic,CAT 325,26.3,Loam,68.4,60.0,America/Chicago,data-001-v1,42
2025-06-04 07:00:00,EXC002,OP2001,6391.7,6.2,15,15.6,Fastened,No,synthetic,CAT 325,26.7,Clay,53.3,60.0,America/Chicago,data-001-v1,42
2025-06-04 08:00:00,EXC002,OP1001,6392.4,7.0,18,0.9,Fastened,No,synthetic,CAT 325,30.3,Sand,11.3,60.0,America/Chicago,data-001-v1,42
2025-06-04 09:00:00,EXC002,OP2001,6393.3,9.1,16,10.9,Fastened,Yes,synthetic,CAT 325,34.1,Gravel,41.0,60.0,America/Chicago,data-001-v1,42
2025-06-04 10:00:00,EXC002,OP1001,6394.1,6.9,17,6.4,Fastened,No,synthetic,CAT 325,39.3,Clay,30.0,60.0,America/Chicago,data-001-v1,42
2025-06-04 11:00:00,EXC002,OP2001,6394.8,7.7,14,19.5,Fastened,No,synthetic,CAT 325,26.6,Gravel,65.7,60.0,America/Chicago,data-001-v1,42
2025-06-04 12:00:00,EXC002,OP1001,6395.6,6.2,10,22.4,Fastened,No,synthetic,CAT 325,33.9,Sand,62.4,60.0,America/Chicago,data-001-v1,42
2025-06-04 13:00:00,EXC002,OP2001,6396.2,0.7,0,46.5,Unfastened,No,synthetic,CAT 325,28.8,Gravel,39.4,60.0,America/Chicago,data-001-v1,42
2025-06-04 14:00:00,EXC002,OP1001,6396.9,3.3,5,41.3,Fastened,No,synthetic,CAT 325,36.5,Sand,29.1,60.0,America/Chicago,data-001-v1,42
2025-06-04 15:00:00,EXC002,OP2001,6397.5,0.7,0,54.8,Fastened,No,synthetic,CAT 325,30.6,Loam,28.2,60.0,America/Chicago,data-001-v1,42
2025-06-04 16:00:00,EXC002,OP1001,6398.4,7.2,14,14.9,Fastened,No,synthetic,CAT 325,30.9,Sand,44.8,60.0,America/Chicago,data-001-v1,42
2025-06-04 17:00:00,EXC002,OP2001,6399.1,2.2,3,49.1,Fastened,No,synthetic,CAT 325,28.5,Clay,69.4,60.0,America/Chicago,data-001-v1,42
2025-06-05 06:00:00,EXC001,OP1001,1730.8,3.0,3,44.3,Fastened,No,synthetic,CAT 325,22.9,Clay,36.6,60.0,America/Chicago,data-001-v1,42
2025-06-05 07:00:00,EXC001,OP2001,1731.6,6.4,16,16.7,Fastened,No,synthetic,CAT 325,19.3,Gravel,37.2,60.0,America/Chicago,data-001-v1,42
2025-06-05 08:00:00,EXC001,OP1001,1732.3,6.9,14,17.3,Fastened,No,synthetic,CAT 325,33.1,Loam,26.5,60.0,America/Chicago,data-001-v1,42
2025-06-05 09:00:00,EXC001,OP2001,1733.3,7.0,17,3.6,Fastened,No,synthetic,CAT 325,32.1,Sand,20.6,60.0,America/Chicago,data-001-v1,42
2025-06-05 10:00:00,EXC001,OP1001,1734.1,7.6,15,18.5,Fastened,No,synthetic,CAT 325,25.8,Clay,48.6,60.0,America/Chicago,data-001-v1,42
2025-06-05 11:00:00,EXC001,OP2001,1735.0,5.7,10,24.2,Fastened,No,synthetic,CAT 325,28.8,Loam,51.7,60.0,America/Chicago,data-001-v1,42
2025-06-05 12:00:00,EXC001,OP1001,1735.6,7.2,15,15.9,Fastened,No,synthetic,CAT 325,32.1,Clay,35.6,60.0,America/Chicago,data-001-v1,42
2025-06-05 13:00:00,EXC001,OP2001,1736.3,6.6,14,19.4,Fastened,No,synthetic,CAT 325,34.2,Loam,48.7,60.0,America/Chicago,data-001-v1,42
2025-06-05 14:00:00,EXC001,OP1001,1737.0,0.6,0,49.8,Fastened,No,synthetic,CAT 325,25.5,Sand,25.5,60.0,America/Chicago,data-001-v1,42
2025-06-05 15:00:00,EXC001,OP2001,1737.9,6.6,17,7.6,Fastened,No,synthetic,CAT 325,26.6,Sand,23.8,60.0,America/Chicago,data-001-v1,42
2025-06-05 16:00:00,EXC001,OP1001,1738.5,0.8,0,47.2,Unfastened,No,synthetic,CAT 325,36.4,Loam,41.1,60.0,America/Chicago,data-001-v1,42
2025-06-05 17:00:00,EXC001,OP2001,1739.3,6.8,11,28.6,Fastened,No,synthetic,CAT 325,34.8,Sand,7.4,60.0,America/Chicago,data-001-v1,42
2025-06-05 06:00:00,EXC002,OP1001,6399.9,6.5,13,17.0,Fastened,No,synthetic,CAT 325,35.7,Loam,30.7,60.0,America/Chicago,data-001-v1,42
2025-06-05 07:00:00,EXC002,OP2001,6400.7,7.6,17,6.6,Fastened,No,synthetic,CAT 325,28.7,Loam,47.5,60.0,America/Chicago,data-001-v1,42
2025-06-05 08:00:00,EXC002,OP1001,6401.6,6.3,17,10.0,Fastened,No,synthetic,CAT 325,33.8,Loam,18.1,60.0,America/Chicago,data-001-v1,42
2025-06-05 09:00:00,EXC002,OP2001,6402.5,5.5,14,16.5,Fastened,No,synthetic,CAT 325,37.4,Clay,39.0,60.0,America/Chicago,data-001-v1,42
2025-06-05 10:00:00,EXC002,OP1001,6403.3,7.6,18,6.3,Fastened,No,synthetic,CAT 325,34.2,Sand,17.5,60.0,America/Chicago,data-001-v1,42
2025-06-05 11:00:00,EXC002,OP2001,6403.9,0.8,0,52.7,Fastened,No,synthetic,CAT 325,43.6,Clay,50.7,60.0,America/Chicago,data-001-v1,42
2025-06-05 12:00:00,EXC002,OP1001,6404.5,5.0,6,32.5,Fastened,No,synthetic,CAT 325,30.9,Gravel,29.2,60.0,America/Chicago,data-001-v1,42
2025-06-05 13:00:00,EXC002,OP2001,6405.4,8.7,18,10.1,Fastened,No,synthetic,CAT 325,28.4,Clay,27.7,60.0,America/Chicago,data-001-v1,42
2025-06-05 14:00:00,EXC002,OP1001,6406.0,5.7,6,37.2,Fastened,No,synthetic,CAT 325,29.6,Loam,42.8,60.0,America/Chicago,data-001-v1,42
2025-06-05 15:00:00,EXC002,OP2001,6406.9,8.2,16,12.6,Fastened,No,synthetic,CAT 325,32.3,Gravel,48.0,60.0,America/Chicago,data-001-v1,42
2025-06-05 16:00:00,EXC002,OP1001,6407.5,0.9,0,53.9,Fastened,No,synthetic,CAT 325,27.5,Loam,17.7,60.0,America/Chicago,data-001-v1,42
2025-06-05 17:00:00,EXC002,OP2001,6408.2,0.9,0,54.3,Fastened,No,synthetic,CAT 325,30.0,Clay,31.2,60.0,America/Chicago,data-001-v1,42
2025-06-06 06:00:00,EXC001,OP1001,1740.0,5.8,8,29.5,Fastened,No,synthetic,CAT 325,37.9,Sand,40.7,60.0,America/Chicago,data-001-v1,42
2025-06-06 07:00:00,EXC001,OP2001,1740.8,6.8,15,10.4,Fastened,No,synthetic,CAT 325,31.6,Loam,42.9,60.0,America/Chicago,data-001-v1,42
2025-06-06 08:00:00,EXC001,OP1001,1741.5,3.8,4,48.7,Fastened,No,synthetic,CAT 325,31.9,Gravel,56.2,60.0,America/Chicago,data-001-v1,42
2025-06-06 09:00:00,EXC001,OP2001,1742.2,7.9,16,8.1,Fastened,No,synthetic,CAT 325,35.2,Clay,42.4,60.0,America/Chicago,data-001-v1,42
2025-06-06 10:00:00,EXC001,OP1001,1742.8,6.5,12,21.6,Fastened,No,synthetic,CAT 325,31.7,Clay,46.1,60.0,America/Chicago,data-001-v1,42
2025-06-06 11:00:00,EXC001,OP2001,1743.7,8.9,16,6.8,Fastened,No,synthetic,CAT 325,20.2,Gravel,46.2,60.0,America/Chicago,data-001-v1,42
2025-06-06 12:00:00,EXC001,OP1001,1744.5,4.4,8,34.5,Fastened,No,synthetic,CAT 325,33.7,Clay,9.7,60.0,America/Chicago,data-001-v1,42
2025-06-06 13:00:00,EXC001,OP2001,1745.2,6.6,13,22.5,Fastened,No,synthetic,CAT 325,33.1,Loam,20.9,60.0,America/Chicago,data-001-v1,42
2025-06-06 14:00:00,EXC001,OP1001,1745.9,0.5,0,50.1,Fastened,No,synthetic,CAT 325,24.8,Sand,65.8,60.0,America/Chicago,data-001-v1,42
2025-06-06 15:00:00,EXC001,OP2001,1746.7,7.0,13,16.4,Fastened,No,synthetic,CAT 325,35.6,Loam,54.5,60.0,America/Chicago,data-001-v1,42
2025-06-06 16:00:00,EXC001,OP1001,1747.6,7.6,13,21.5,Fastened,No,synthetic,CAT 325,33.1,Loam,46.4,60.0,America/Chicago,data-001-v1,42
2025-06-06 17:00:00,EXC001,OP2001,1748.4,6.4,11,24.7,Fastened,No,synthetic,CAT 325,35.3,Loam,39.5,60.0,America/Chicago,data-001-v1,42
2025-06-06 06:00:00,EXC002,OP1001,6408.8,4.8,7,35.4,Fastened,No,synthetic,CAT 325,31.4,Loam,11.9,60.0,America/Chicago,data-001-v1,42
2025-06-06 07:00:00,EXC002,OP2001,6409.7,7.7,14,14.5,Fastened,No,synthetic,CAT 325,31.3,Gravel,23.9,60.0,America/Chicago,data-001-v1,42
2025-06-06 08:00:00,EXC002,OP1001,6410.5,8.8,18,11.4,Fastened,No,synthetic,CAT 325,19.7,Gravel,31.4,60.0,America/Chicago,data-001-v1,42
2025-06-06 09:00:00,EXC002,OP2001,6411.4,8.2,15,15.2,Fastened,No,synthetic,CAT 325,24.2,Clay,64.8,60.0,America/Chicago,data-001-v1,42
2025-06-06 10:00:00,EXC002,OP1001,6412.1,4.8,4,48.4,Fastened,No,synthetic,CAT 325,31.4,Loam,18.4,60.0,America/Chicago,data-001-v1,42
2025-06-06 11:00:00,EXC002,OP2001,6412.9,6.5,11,22.6,Fastened,No,synthetic,CAT 325,29.1,Clay,25.6,60.0,America/Chicago,data-001-v1,42
2025-06-06 12:00:00,EXC002,OP1001,6413.5,4.7,4,49.0,Fastened,No,synthetic,CAT 325,24.8,Gravel,35.2,60.0,America/Chicago,data-001-v1,42
2025-06-06 13:00:00,EXC002,OP2001,6414.2,5.5,7,39.7,Fastened,Yes,synthetic,CAT 325,26.7,Loam,19.3,60.0,America/Chicago,data-001-v1,42
2025-06-06 14:00:00,EXC002,OP1001,6415.2,8.6,16,8.3,Fastened,No,synthetic,CAT 325,31.7,Loam,25.4,60.0,America/Chicago,data-001-v1,42
2025-06-06 15:00:00,EXC002,OP2001,6416.0,6.2,13,19.3,Fastened,No,synthetic,CAT 325,24.7,Gravel,45.5,60.0,America/Chicago,data-001-v1,42
2025-06-06 16:00:00,EXC002,OP1001,6416.6,6.7,14,16.1,Fastened,No,synthetic,CAT 325,39.9,Loam,28.8,60.0,America/Chicago,data-001-v1,42
2025-06-06 17:00:00,EXC002,OP2001,6417.3,7.6,15,14.9,Fastened,No,synthetic,CAT 325,31.3,Loam,65.5,60.0,America/Chicago,data-001-v1,42
2025-06-09 06:00:00,EXC001,OP1001,1749.1,0.8,0,52.8,Fastened,No,synthetic,CAT 325,28.3,Loam,53.4,60.0,America/Chicago,data-001-v1,42
2025-06-09 07:00:00,EXC001,OP2001,1750.0,6.3,15,14.1,Fastened,No,synthetic,CAT 325,31.7,Gravel,52.0,60.0,America/Chicago,data-001-v1,42
2025-06-09 08:00:00,EXC001,OP1001,1750.9,8.1,16,12.8,Fastened,No,synthetic,CAT 325,31.0,Loam,40.1,60.0,America/Chicago,data-001-v1,42
2025-06-09 09:00:00,EXC001,OP2001,1751.6,6.3,7,36.3,Fastened,No,synthetic,CAT 325,28.3,Gravel,11.3,60.0,America/Chicago,data-001-v1,42
2025-06-09 10:00:00,EXC001,OP1001,1752.3,6.0,15,10.3,Fastened,No,synthetic,CAT 325,38.2,Loam,26.8,60.0,America/Chicago,data-001-v1,42
2025-06-09 11:00:00,EXC001,OP2001,1753.1,4.1,6,38.1,Fastened,No,synthetic,CAT 325,29.1,Gravel,23.7,60.0,America/Chicago,data-001-v1,42
2025-06-09 12:00:00,EXC001,OP1001,1753.8,3.7,6,34.4,Fastened,No,synthetic,CAT 325,22.9,Sand,61.3,60.0,America/Chicago,data-001-v1,42
2025-06-09 13:00:00,EXC001,OP2001,1754.6,7.8,16,9.5,Fastened,No,synthetic,CAT 325,31.7,Sand,46.5,60.0,America/Chicago,data-001-v1,42
2025-06-09 14:00:00,EXC001,OP1001,1755.4,4.0,9,29.9,Fastened,No,synthetic,CAT 325,31.6,Sand,48.8,60.0,America/Chicago,data-001-v1,42
2025-06-09 15:00:00,EXC001,OP2001,1756.1,0.8,0,46.3,Fastened,Yes,synthetic,CAT 325,18.4,Clay,15.0,60.0,America/Chicago,data-001-v1,42
2025-06-09 16:00:00,EXC001,OP1001,1756.9,4.4,9,25.6,Fastened,No,synthetic,CAT 325,13.4,Loam,42.1,60.0,America/Chicago,data-001-v1,42
2025-06-09 17:00:00,EXC001,OP2001,1757.6,5.7,5,41.4,Fastened,No,synthetic,CAT 325,31.2,Sand,52.6,60.0,America/Chicago,data-001-v1,42
2025-06-09 06:00:00,EXC002,OP1001,6418.0,4.8,5,39.0,Fastened,No,synthetic,CAT 325,37.2,Loam,49.5,60.0,America/Chicago,data-001-v1,42
2025-06-09 07:00:00,EXC002,OP2001,6418.6,4.9,8,31.6,Fastened,No,synthetic,CAT 325,32.0,Loam,39.8,60.0,America/Chicago,data-001-v1,42
2025-06-09 08:00:00,EXC002,OP1001,6419.4,4.6,5,37.9,Fastened,No,synthetic,CAT 325,25.9,Sand,36.7,60.0,America/Chicago,data-001-v1,42
2025-06-09 09:00:00,EXC002,OP2001,6420.1,4.2,7,35.3,Fastened,No,synthetic,CAT 325,25.7,Clay,7.2,60.0,America/Chicago,data-001-v1,42
2025-06-09 10:00:00,EXC002,OP1001,6420.9,0.7,0,45.8,Fastened,No,synthetic,CAT 325,31.8,Clay,36.8,60.0,America/Chicago,data-001-v1,42
2025-06-09 11:00:00,EXC002,OP2001,6421.7,5.6,10,23.1,Fastened,No,synthetic,CAT 325,21.0,Clay,52.2,60.0,America/Chicago,data-001-v1,42
2025-06-09 12:00:00,EXC002,OP1001,6422.3,0.9,0,45.3,Fastened,No,synthetic,CAT 325,30.2,Clay,36.5,60.0,America/Chicago,data-001-v1,42
2025-06-09 13:00:00,EXC002,OP2001,6423.0,3.1,3,42.1,Fastened,No,synthetic,CAT 325,28.2,Sand,32.6,60.0,America/Chicago,data-001-v1,42
2025-06-09 14:00:00,EXC002,OP1001,6423.7,4.3,4,40.1,Unfastened,No,synthetic,CAT 325,37.3,Sand,45.3,60.0,America/Chicago,data-001-v1,42
2025-06-09 15:00:00,EXC002,OP2001,6424.4,7.9,17,10.1,Fastened,No,synthetic,CAT 325,30.0,Sand,21.9,60.0,America/Chicago,data-001-v1,42
2025-06-09 16:00:00,EXC002,OP1001,6425.2,5.6,11,23.1,Fastened,No,synthetic,CAT 325,39.9,Gravel,20.5,60.0,America/Chicago,data-001-v1,42
2025-06-09 17:00:00,EXC002,OP2001,6426.0,8.6,17,6.1,Fastened,No,synthetic,CAT 325,26.7,Gravel,25.6,60.0,America/Chicago,data-001-v1,42
